Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
176766,192.168.10.9-68.67.178.243-3404-443-6,192.168.10.9,3404,68.67.178.243,443,6,03/07/2017 09:00:49 PM,13361110,18,31,22397.0,24888.0,5840.0,0.0,1244.2777777777776,2038.4129006643316,2920.0,0.0,802.8387096774194,880.6367429980874,3539.0023733058106,3.667359972337628,278356.4583333334,1415302.2643670987,9721381.0,3.0,3607453.0,212203.11764705885,406919.8711884016,1303079.0,15.0,13361110.0,445370.33333333343,1840851.7374642629,9999871.0,3.0,0,0,0,0,360,636,1.3471934592260673,2.3201665131115603,0.0,5840.0,945.7,1407.2299356667816,1980296.0918367344,0,1,0,0,0,0,0,0,1.0,965.0,1244.2777777777776,802.8387096774194,0,0,0,0,0,0,18,22397,31,24888,-1,64240,8,0,3639725.0,0.0,3639725.0,3639725.0,9721381.0,0.0,9721381.0,9721381.0,Benign
5736522,172.31.69.20-195.175.88.62-445-56911-6,172.31.69.20,445,195.175.88.62,56911,6,20/02/2018 12:31:00,487,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.776180698152,487.0,0.0,487.0,487.0,487.0,487.0,0.0,487.0,487.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4106.776180698152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2078451,172.31.64.123-108.177.98.105-51220-443-6,108.177.98.105,443,172.31.64.123,51220,6,20/02/2018 11:40:11,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,185,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1693667,172.31.67.41-111.221.29.254-50498-443-6,111.221.29.254,443,172.31.67.41,50498,6,20/02/2018 11:45:13,52,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,19230.76923076923,19230.76923076923,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,513,257,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1107416,169.254.169.254-172.31.65.81-80-52512-6,172.31.65.81,52512,169.254.169.254,80,6,20/02/2018 02:07:27,774,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,838501.2919896641,9043.927648578812,129.0,93.49224566775578,270.0,0.0,454.0,227.0,141.42135623730948,327.0,127.0,504.0,168.0,169.008875506584,338.0,0.0,0,0,0,0,72,92,3875.968992248063,5167.958656330748,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1166884,172.31.69.28-18.216.200.189-80-54697-6,18.216.200.189,54697,172.31.69.28,80,6,22/02/2018 12:29:44 AM,2215,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.9345372460496,2215.0,0.0,2215.0,2215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,451.4672686230248,451.4672686230248,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
768387,172.31.69.28-18.218.55.126-80-49358-6,18.218.55.126,49358,172.31.69.28,80,6,22/02/2018 12:07:18 AM,2078,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.4639076034648,2078.0,0.0,2078.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,481.23195380173246,481.23195380173246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
461043,172.31.69.28-18.218.115.60-80-63569-6,18.218.115.60,63569,172.31.69.28,80,6,21/02/2018 11:53:33 PM,6323,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.30555116242294,6323.0,0.0,6323.0,6323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,158.15277558121147,158.15277558121147,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2628253,172.31.69.25-18.219.193.20-80-39342-6,172.31.69.25,80,18.219.193.20,39342,6,16/02/2018 11:21:00 PM,4946582,4,6,935.0,1155.0,935.0,0.0,233.75,467.50000000000006,385.0,0.0,192.5,210.8731846394889,422.5139702525906,2.0215979437923,549620.2222222221,1439839.5799205182,4379697.0,6.0,566879.0,188959.66666666672,290124.7603296439,523010.0,22.0,4902704.0,980540.8,1903590.1716845988,4379697.0,1477.0,0,0,0,0,136,200,0.8086391775169197,1.2129587662753796,0.0,935.0,190.0,303.6115939815208,92180.0,0,0,0,0,1,0,0,0,1.0,209.0,233.75,192.5,0,0,0,0,0,0,4,935,6,1155,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3316407,172.31.69.25-18.219.193.20-80-36724-6,172.31.69.25,80,18.219.193.20,36724,6,16/02/2018 11:26:04 PM,4520787,3,6,935.0,362.0,935.0,0.0,311.6666666666667,539.8225016923001,362.0,0.0,60.33333333333334,147.78588114791842,286.89694957979657,1.9908038135837849,565098.375,1559806.0723974574,4425021.0,6.0,88434.0,44217.0,30578.125645631066,65839.0,22595.0,4520787.0,904157.4,1968399.2665082712,4425021.0,252.0,0,0,0,0,104,200,0.663601271194595,1.32720254238919,0.0,935.0,129.7,304.9677760755133,93005.34444444445,0,0,0,0,1,0,0,0,2.0,144.11111111111111,311.6666666666667,60.33333333333334,0,0,0,0,0,0,3,935,6,362,-1,225,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
159332,172.31.69.25-52.14.136.135-80-50947-6,52.14.136.135,50947,172.31.69.25,80,6,20/02/2018 10:14:02,93619849,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021362991,93600000.0,0.0,93600000.0,93600000.0,93600000.0,93600000.0,0.0,93600000.0,93600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.021362991,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,93600000.0,0.0,93600000.0,93600000.0,ddos
7373086,169.254.169.254-172.31.65.104-80-50625-6,172.31.65.104,50625,169.254.169.254,80,6,20/02/2018 05:12:09,742,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,874663.0727762802,9433.962264150943,123.66666666666669,91.14311091172316,217.0,0.0,414.0,207.0,39.597979746446654,235.0,179.0,525.0,175.0,183.5238404131736,366.0,0.0,0,0,0,0,72,92,4043.126684636118,5390.8355795148245,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1969542,172.31.64.107-104.20.117.11-53068-443-6,104.20.117.11,443,172.31.64.107,53068,6,20/02/2018 03:59:04,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.11111111112,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,55555.55555555556,55555.55555555556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1216762,172.31.66.114-216.58.211.170-49814-443-6,172.31.66.114,49814,216.58.211.170,443,6,20/02/2018 09:43:10,116725747,18,16,1331.0,2535.0,517.0,0.0,73.94444444444444,134.14016910426295,1040.0,0.0,158.43749999999997,276.5087023946986,33.12037060683792,0.2912810658645859,3537143.8484848486,14047524.926482664,58028450.0,1.0,116725747.0,6866220.4117647065,19254299.75976931,58076351.0,34.0,116569755.0,7771317.0,20443210.085552096,58125049.0,1.0,0,0,0,0,372,332,0.1542076231047808,0.1370734427598051,0.0,1040.0,110.45714285714288,211.8391930155489,44875.84369747899,0,0,0,1,0,0,0,0,0.0,113.70588235294116,73.94444444444444,158.4375,0,0,0,0,0,0,18,1331,16,2535,8192,184,9,20,287128.0,185329.8589218693,418176.0,156080.0,57997719.5,43459.4898785064,58028450.0,57966989.0,Benign
2725826,172.31.0.2-172.31.65.107-53-50544-17,172.31.65.107,50544,172.31.0.2,53,17,20/02/2018 01:07:59,1188,1,1,26.0,108.0,26.0,26.0,26.0,0.0,108.0,108.0,108.0,0.0,112794.6127946128,1683.5016835016834,1188.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,841.7508417508417,841.7508417508417,26.0,108.0,53.33333333333333,47.34272207354931,2241.333333333333,0,0,0,0,0,0,0,0,1.0,80.0,26.0,108.0,0,0,0,0,0,0,1,26,1,108,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3728460,172.31.66.35-52.165.231.192-49674-443-6,172.31.66.35,49674,52.165.231.192,443,6,20/02/2018 09:43:33,77544,2,1,73.0,125.0,73.0,0.0,36.5,51.61879502661797,125.0,125.0,125.0,0.0,2553.38904363974,38.68771278242031,38772.0,9565.740535891617,45536.0,32008.0,77544.0,77544.0,0.0,77544.0,77544.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,25.791808521613536,12.895904260806768,0.0,125.0,67.75,51.389849840865146,2640.9166666666665,0,1,0,0,1,0,0,0,0.0,90.33333333333331,36.5,125.0,0,0,0,0,0,0,2,73,1,125,258,7462,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1278459,172.31.69.25-18.219.193.20-80-48616-6,18.219.193.20,48616,172.31.69.25,80,6,16/02/2018 11:24:01 PM,2448,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.9934640522874,2448.0,0.0,2448.0,2448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,408.4967320261438,408.4967320261438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
6116518,169.254.169.254-172.31.64.31-80-51277-6,172.31.64.31,51277,169.254.169.254,80,6,20/02/2018 03:21:19,853,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,760844.0797186401,8206.3305978898,142.16666666666666,99.80263857567428,271.0,0.0,486.0,243.0,113.1370849898476,323.0,163.0,582.0,194.0,188.2870149532357,376.0,0.0,0,0,0,0,72,92,3516.998827667057,4689.331770222743,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1348057,172.31.69.25-18.219.193.20-80-48818-6,18.219.193.20,48818,172.31.69.25,80,6,16/02/2018 11:24:32 PM,47637,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.97625795075258,23818.5,30076.7869377698,45086.0,2551.0,2551.0,2551.0,0.0,2551.0,2551.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,41.98417196716839,20.992085983584197,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
818811,172.31.69.25-18.219.193.20-80-39212-6,18.219.193.20,39212,172.31.69.25,80,6,16/02/2018 11:20:35 PM,46343,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15646375935955,46343.0,0.0,46343.0,46343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,21.578231879679777,21.578231879679777,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3455486,172.31.69.25-18.219.193.20-80-58344-6,172.31.69.25,80,18.219.193.20,58344,6,16/02/2018 11:27:06 PM,4473329,4,4,935.0,377.0,935.0,0.0,233.75,467.50000000000006,377.0,0.0,94.25,188.5,293.2938757690302,1.7883772912745743,639047.0,1627015.5383757094,4327914.0,6.0,145407.0,48469.0,44258.92560828832,86805.0,33.0,4414721.0,1471573.6666666665,2474037.929930003,4327914.0,350.0,0,0,0,0,136,136,0.8941886456372872,0.8941886456372872,0.0,935.0,145.77777777777774,321.1490221757564,103136.69444444444,0,0,0,0,1,0,0,0,1.0,164.0,233.75,94.25,0,0,0,0,0,0,4,935,4,377,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1222405,172.31.66.114-52.84.65.141-52375-443-6,52.84.65.141,443,172.31.66.114,52375,6,20/02/2018 03:15:49,208,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9615.384615384615,208.0,0.0,208.0,208.0,208.0,208.0,0.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,9615.384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6518696,172.31.65.83-178.136.2.253-3389-56223-6,178.136.2.253,56223,172.31.65.83,3389,6,20/02/2018 10:33:25,3895897,10,8,1048.0,2578.0,581.0,0.0,104.8,181.59344089965856,1149.0,0.0,322.25,512.9853102881491,930.7227578141824,4.620245350428926,229170.4117647059,301616.74670765107,968886.0,65.0,3895897.0,432877.44444444455,386546.1655792588,1166862.0,65.0,3742635.0,534662.1428571428,391967.9775931654,1035848.0,153922.0,0,0,0,0,224,172,2.5668029724605144,2.0534423779684112,0.0,1149.0,190.84210526315792,364.1932123288856,132636.69590643272,0,0,0,1,0,0,0,0,0.0,201.44444444444449,104.8,322.25,0,0,0,0,0,0,10,1048,8,2578,8192,62952,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1283080,172.31.69.25-18.219.193.20-80-35404-6,18.219.193.20,35404,172.31.69.25,80,6,16/02/2018 11:24:03 PM,16529,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.99945550245025,16529.0,0.0,16529.0,16529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,60.49972775122512,60.49972775122512,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3424289,172.31.66.116-209.85.202.97-50233-443-6,172.31.66.116,50233,209.85.202.97,443,6,20/02/2018 09:13:35,910,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,84615.38461538461,3296.7032967032965,455.0,623.6681810065351,896.0,14.0,910.0,455.0,623.6681810065351,896.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,3296.7032967032965,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2129171,162.242.237.105-172.31.64.13-60217-3389-6,162.242.237.105,60217,172.31.64.13,3389,6,20/02/2018 04:49:23,2850847,10,7,1148.0,1581.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,225.8571428571429,430.09860441974166,957.2593688823006,5.963140077317373,178177.93750000003,388519.9728797253,1344248.0,28.0,2850847.0,316760.7777777777,500619.1511230812,1344248.0,28.0,2838921.0,473153.5,573513.0916262504,1412024.0,14776.0,0,0,0,0,212,152,3.5077294572455133,2.45541062007186,0.0,1173.0,151.61111111111111,305.08265782337605,93075.42810457516,0,0,0,1,0,0,0,0,0.0,160.52941176470586,114.8,225.8571428571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
422793,172.31.69.25-18.219.193.20-80-45710-6,18.219.193.20,45710,172.31.69.25,80,6,16/02/2018 11:17:40 PM,743,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.790040376851,743.0,0.0,743.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1345.8950201884254,1345.8950201884254,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1971627,172.31.69.28-18.219.9.1-80-61738-6,172.31.69.28,80,18.219.9.1,61738,6,22/02/2018 12:21:56 AM,225345,4,3,935.0,312.0,935.0,0.0,233.75,467.50000000000006,312.0,0.0,104.0,180.1332839871632,5533.737158579069,31.063480441101422,37557.5,91329.91629635933,223982.0,5.0,225340.0,75113.33333333334,129150.29716316312,224242.0,20.0,224240.0,112120.0,158196.75751417913,223982.0,258.0,0,0,0,0,92,72,17.750560252057948,13.312920189043467,0.0,935.0,155.875,333.20797345115943,111027.55357142857,0,1,0,0,0,0,1,1,0.0,178.14285714285714,233.75,104.0,0,0,0,0,0,0,4,935,3,312,-1,32768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
4905981,172.31.67.57-23.217.33.186-54788-443-6,172.31.67.57,54788,23.217.33.186,443,6,20/02/2018 03:40:59,5488122,8,6,352.0,3501.0,195.0,0.0,44.0,74.99904761300068,1460.0,0.0,583.5,691.5575897927807,702.0616524195344,2.550963699422134,422163.2307692307,1484165.0476812518,5361470.0,0.0,5488122.0,784017.4285714284,2018625.934573141,5361470.0,24.0,51621.0,10324.2,14580.43969501606,32571.0,0.0,0,0,0,0,172,132,1.4576935425269335,1.0932701568952004,0.0,1460.0,256.8666666666667,499.94626377908514,249946.26666666663,0,0,1,1,0,0,0,1,0.0,275.2142857142857,44.0,583.5,0,0,0,0,0,0,8,352,6,3501,8192,946,3,20,126628.0,0.0,126628.0,126628.0,5361470.0,0.0,5361470.0,5361470.0,Benign
1604894,172.31.69.28-52.14.136.135-80-57491-6,172.31.69.28,80,52.14.136.135,57491,6,22/02/2018 12:03:21 AM,19432,4,3,935.0,287.0,935.0,0.0,233.75,467.50000000000006,287.0,0.0,95.66666666666669,165.6995272574226,62885.96130094688,360.2305475504323,3238.666666666667,7536.891047817176,18618.0,3.0,19429.0,6476.333333333334,10769.56941262432,18909.0,25.0,18907.0,9453.5,12960.56019236823,18618.0,289.0,0,0,0,0,92,72,205.8460271716756,154.3845203787567,0.0,935.0,152.75,331.64815693743867,109990.5,0,1,0,0,0,0,1,1,0.0,174.5714285714286,233.75,95.66666666666669,0,0,0,0,0,0,4,935,3,287,-1,32768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3492112,172.31.69.25-18.219.193.20-80-43414-6,172.31.69.25,80,18.219.193.20,43414,6,16/02/2018 11:27:21 PM,4934827,3,8,935.0,1035.0,935.0,0.0,311.6666666666667,539.8225016923001,345.0,0.0,129.375,178.55446347983414,399.2034573856389,2.2290548381939224,493482.7,1362328.7209774335,4361216.0,7.0,538187.0,269093.5,339109.3203739761,508880.0,29307.0,4934827.0,704975.2857142857,1615596.3195095812,4361216.0,882.0,0,0,0,0,104,264,0.6079240467801607,1.6211307914137618,0.0,935.0,164.16666666666666,287.29010783632293,82535.60606060606,0,0,0,0,1,0,0,0,2.0,179.0909090909091,311.6666666666667,129.375,0,0,0,0,0,0,3,935,8,1035,-1,225,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1762994,129.158.72.21-172.31.67.63-61325-3389-6,129.158.72.21,61325,172.31.67.63,3389,6,20/02/2018 02:04:31,1405872,10,7,1148.0,1581.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,225.8571428571429,430.09860441974166,1941.1440017298871,12.09213925592088,87867.0,235558.25425543185,953302.0,2.0,1405872.0,156208.0,329303.2837203419,1021013.0,2.0,1388247.0,231374.5,363688.8212721145,953302.0,14476.0,0,0,0,0,212,152,7.113023091718165,4.979116164202716,0.0,1173.0,151.61111111111111,305.08265782337605,93075.42810457516,0,0,1,1,0,0,0,1,0.0,160.52941176470586,114.8,225.8571428571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
575323,172.31.69.25-18.219.9.1-80-56193-6,18.219.9.1,56193,172.31.69.25,80,6,20/02/2018 10:59:36,5053670,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395751998,5053670.0,0.0,5053670.0,5053670.0,5053670.0,5053670.0,0.0,5053670.0,5053670.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.395751998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,5053670.0,0.0,5053670.0,5053670.0,ddos
2426451,169.254.169.254-172.31.64.69-80-52727-6,172.31.64.69,52727,169.254.169.254,80,6,20/02/2018 03:25:07,2022,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,320969.3372898121,3461.9188921859545,337.0,505.3988523928404,1346.0,0.0,1615.0,807.5,761.5540033379117,1346.0,269.0,1770.0,590.0,843.39551812895,1556.0,0.0,0,0,0,0,72,92,1483.6795252225518,1978.2393669634027,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2453909,172.31.0.2-172.31.64.70-53-56041-17,172.31.64.70,56041,172.31.0.2,53,17,20/02/2018 01:50:38,919,1,1,43.0,99.0,43.0,43.0,43.0,0.0,99.0,99.0,99.0,0.0,154515.77801958652,2176.278563656148,919.0,0.0,919.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1088.139281828074,1088.139281828074,43.0,99.0,61.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,92.5,43.0,99.0,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
475398,172.31.69.25-18.218.11.51-80-65320-6,18.218.11.51,65320,172.31.69.25,80,6,20/02/2018 10:45:43,25124402,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079603885,25100000.0,0.0,25100000.0,25100000.0,25100000.0,25100000.0,0.0,25100000.0,25100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.079603885,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,25100000.0,0.0,25100000.0,25100000.0,ddos
